#OTUID	taxonomy	Confidence
b89ad2573dad071a7cee3259eae61ec71952de0a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp;sh__SH2079743.09FU	0.8986568476092173
63cb1c551066d0d1466fd468c4bde9493e74339e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_sp;sh__SH1402598.09FU	0.7856630776485258
9f1a9505a2db9e48b05acc3b0eb1b239014a5823	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora;s__Cadophora_sp;sh__SH1678894.09FU	0.7302884046139908
d9c7f6824381f905c1f537de3da48b841d4232ea	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae	0.9999999991898108
4cd37cf4a74892eb1b08aa908cefab3f35a42ca2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp;sh__SH1779645.09FU	0.9995375484972506
79b40a178579771fd22b1971154b73e6ae5927a1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__Piloderma_sp;sh__SH1455756.09FU	0.7029969082622164
5d0d0d50c69a4584a6d734588db326d56636647f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_aeruginea;sh__SH1928911.09FU	0.9437841874911841
a87a97a96f1836fd1b1c79783e802b94f546f50e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	0.9999999455966033
9c6ca485fa7c57f433c6e34166fbd60be6674a65	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp	0.9989211534383767
82eb87f908e447ffe36850f8bd49c2fdf84b61fd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp;sh__SH1857890.09FU	0.987331926390808
